date,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base,Taker Buy Quote,SMA_5,SMA_20,EMA_12,RSI,MACD,Price_Change,Volatility,High_Low_Ratio,Volume_SMA,Upper_Shadow,Lower_Shadow,Body_Size,Support,Resistance,Price_Position
2023-01-12,6.284,6.412,6.05,6.387,5862705.97,36912811.99152,108371,2981390.7,18782385.9924,6.173,5.849949999999994,6.0128361209784,76.6260162601626,-0.019611901303051127,0.01639083386378104,0.019779672354588086,1.0598347107438018,3443761.3349999986,0.025000000000000355,0.23399999999999999,0.10299999999999976,5.387,6.412,0.9756097560975606
2023-01-13,6.386,6.618,6.26,6.605,4441199.22,28529776.55137,79520,2358374.87,15151807.71371,6.301399999999999,5.884399999999994,6.103938425266961,86.03316326530616,0.028981870782962105,0.0341318302802569,0.020793331081913884,1.057188498402556,3673471.6179999984,0.0129999999999999,0.12600000000000033,0.2190000000000003,5.387,6.618,0.9894394800974818
2023-01-14,6.604,7.107,6.45,6.856,10425339.64,70949747.81748,189448,5173000.59,35224944.30056,6.4596,5.927699999999994,6.219640387666852,87.26003490401399,0.08670591682088791,0.03800151400454199,0.021978352212610106,1.101860465116279,4332840.844999999,0.25100000000000033,0.15399999999999991,0.2519999999999998,5.387,7.107,0.8540697674418604
2023-01-15,6.857,6.926,6.6,6.694,5652541.29,38136470.35041,107288,2609736.48,17617124.98791,6.565200000000002,5.959999999999995,6.292618886523876,79.15754923413569,0.11804230866089771,-0.023628938156359358,0.02300303742236429,1.0493939393939395,4613930.409999998,0.06899999999999995,0.0940000000000003,0.16300000000000026,5.387,7.107,0.7598837209302325
2023-01-16,6.694,6.948,6.413,6.669,7143088.32,47802567.248,146344,3454893.55,23128586.14464,6.642200000000001,5.998299999999994,6.350523738309401,77.31843575418995,0.1392565522063256,-0.0037346877801016642,0.02207190216124888,1.083424294401996,5058485.2409999985,0.25400000000000045,0.25599999999999934,0.025000000000000355,5.387,7.107,0.7453488372093021
2023-01-17,6.67,6.995,6.543,6.804,6038879.49,40872760.76221,120105,3050985.55,20659900.91095,6.725600000000002,6.054749999999994,6.420289383395596,81.88679245283018,0.16504208799364672,0.020242914979757165,0.019538299895859645,1.0690814611034694,5463263.374999999,0.19099999999999984,0.12699999999999978,0.13400000000000034,5.387,7.107,0.8238372093023257
2023-01-18,6.807,6.985,6.256,6.334,8425216.27,55881221.2481,166545,3942530.82,26152137.19739,6.6714,6.091399999999995,6.4070140829570885,62.28357510528777,0.14592415447291351,-0.06907701352145801,0.025893906218283132,1.1165281329923273,6072394.586,0.17799999999999994,0.0779999999999994,0.47300000000000075,5.387,7.107,0.550581395348837
2023-01-19,6.333,6.545,6.314,6.506,3290241.13,21134635.4237,62176,1546736.01,9938429.12258,6.6014,6.142949999999995,6.422242695950863,69.58333333333331,0.14298508194880188,0.02715503631196725,0.025342660840517877,1.0365853658536586,5833205.632,0.0389999999999997,0.019000000000000128,0.17300000000000004,5.387,7.107,0.6505813953488373
2023-01-20,6.506,6.971,6.414,6.941,4178985.33,27830731.73289,81226,2070822.17,13798370.03428,6.650799999999999,6.211249999999994,6.502051557951635,74.1643727880456,0.17371045153678644,0.06686135874577315,0.028422767103723188,1.0868412846897413,5905777.676,0.03000000000000025,0.09200000000000053,0.4349999999999996,5.505,7.107,0.8963795255930085
2023-01-21,6.942,7.11,6.802,6.853,6497547.24,45344248.1008,123985,3242090.13,22637207.51417,6.687600000000001,6.272499999999995,6.556043652287334,70.35415837644248,0.18879081651281027,-0.01267828843106178,0.028929132109639804,1.0452807997647753,6195574.39,0.16800000000000015,0.051000000000000156,0.08900000000000041,5.523,7.11,0.838059231253938
2023-01-22,6.853,7.271,6.777,6.984,6817766.36,47764216.74929,130465,3413101.38,23920941.00873,6.7236,6.337149999999994,6.621883117563093,70.33054559936278,0.20889294898587085,0.019115715744929318,0.028996234912552737,1.0728936107422162,6291080.4290000005,0.2869999999999999,0.07599999999999962,0.13100000000000023,5.523,7.271,0.8358123569794051
2023-01-23,6.983,7.234,6.848,7.015,6475146.95,45756617.40156,126162,3175323.94,22446479.5476,6.859800000000002,6.406849999999993,6.682362659053392,69.46721311475407,0.22473185274440333,0.004438717067583031,0.028535594980199926,1.0563668224299065,6494475.202000001,0.2190000000000003,0.1349999999999998,0.03200000000000003,5.523,7.271,0.8535469107551487
2023-01-24,7.015,7.2,6.525,6.661,5392217.62,37589315.59651,105537,2385461.74,16637333.96212,6.890800000000001,6.4494499999999935,6.679076095151184,59.190493873004066,0.20636610486959484,-0.05046329294369212,0.03118863210877065,1.103448275862069,5991163.000000002,0.1850000000000005,0.13599999999999923,0.3540000000000001,5.523,7.271,0.6510297482837527
2023-01-25,6.661,7.099,6.51,6.954,6744418.44,45612002.73189,115210,3234428.63,21868344.92238,6.8934000000000015,6.514149999999994,6.721372091085305,61.680613668061355,0.21297856201777954,0.043987389280888856,0.03119977458213917,1.0904761904761906,6100350.715000002,0.14500000000000046,0.1509999999999998,0.29300000000000015,5.523,7.271,0.8186498855835239
2023-01-26,6.955,7.316,6.824,7.169,7008005.12,49340507.52614,119331,3435453.04,24211337.49931,6.9566,6.586999999999994,6.790237937792101,63.12080536912751,0.23286938734248164,0.030917457578372165,0.03151686928728941,1.0720984759671748,6086842.395000001,0.14700000000000024,0.13100000000000023,0.21399999999999952,5.691,7.316,0.9095384615384614
2023-01-27,7.17,7.496,6.922,7.384,6803663.45,49240075.45307,134636,3274798.08,23713948.34892,7.0366,6.6646999999999945,6.881585963711394,63.0836412495801,0.2629377112909568,0.029990235737201942,0.031721748711369784,1.0829240104016182,6163320.791,0.1120000000000001,0.24800000000000022,0.2140000000000004,5.755,7.496,0.935669155657668
2023-01-28,7.384,7.509,7.12,7.211,4021763.73,29341991.26285,75427,1942221.28,14173301.26822,7.075799999999999,6.727099999999996,6.932265053892116,56.12280096585029,0.26970721853808044,-0.023429035752979388,0.03259361205997171,1.0546348314606742,5722975.5370000005,0.125,0.09100000000000019,0.17300000000000004,5.931,7.509,0.8111533586818758
2023-01-29,7.21,7.518,7.144,7.372,5028035.0,37008071.6078,88697,2485991.51,18308929.98347,7.217999999999999,6.792449999999997,6.9999165927314655,61.69772256728778,0.2847723608973176,0.022327000416030973,0.03267386513170998,1.0523516237402015,5896754.924000001,0.1459999999999999,0.06599999999999984,0.16199999999999992,5.968,7.518,0.9058064516129033
2023-01-30,7.373,7.439,6.748,6.914,5014854.05,35325388.07901,109497,2297937.56,16179824.67365,7.209999999999999,6.829849999999996,6.986698653954987,53.67757430201141,0.2568152494660261,-0.06212696690179054,0.03640539993545675,1.1024007113218732,5980341.796,0.06599999999999984,0.16599999999999948,0.4590000000000005,6.01,7.518,0.5994694960212201
2023-01-31,6.915,7.074,6.855,6.952,3336356.54,23271447.02712,73440,1606184.77,11202742.01381,7.1666,6.863249999999996,6.981360399010613,52.28818800247372,0.2350144859770973,0.005496094879953839,0.036281345675147396,1.0319474835886213,5664222.726,0.12199999999999989,0.05999999999999961,0.03699999999999992,6.05,7.518,0.6144414168937331
2023-02-01,6.952,7.277,6.67,7.214,5493548.16,38229868.24028,123396,2664853.6,18553709.33018,7.132599999999999,6.904599999999997,7.017151109633598,64.54064771976206,0.2361457753317442,0.0376869965477562,0.03691865697367505,1.0910044977511244,5531800.906,0.06299999999999972,0.28200000000000003,0.26200000000000045,6.256,7.518,0.7591125198098261
2023-02-02,7.214,7.484,7.035,7.099,5767987.46,41979312.77008,121741,2682165.73,19530450.14577,7.110200000000001,6.929299999999996,7.0297432474401935,59.986527450319976,0.2251711823382463,-0.01594122539506515,0.0366617473894902,1.0638237384506042,5461084.957,0.2699999999999996,0.06400000000000006,0.11500000000000021,6.256,7.518,0.6679873217115692
2023-02-03,7.1,7.338,7.012,7.294,4395091.81,31580344.48917,97911,2188724.77,15726126.59501,7.0946,6.951199999999997,7.07039813470907,56.46757053865884,0.2295556601645048,0.027468657557402354,0.036224543521905676,1.0464917284654878,5361372.376,0.04400000000000048,0.08800000000000008,0.19399999999999995,6.256,7.518,0.8225039619651345
2023-02-04,7.293,7.364,7.126,7.237,3211192.96,23306427.94014,63126,1484833.96,10776751.05776,7.1592,6.978349999999997,7.096029192113125,57.116382505559685,0.22582935855114705,-0.007814642171647845,0.03576559897542675,1.0333988212180747,5008049.828000001,0.07099999999999973,0.11099999999999977,0.05600000000000005,6.256,7.518,0.7773375594294771
2023-02-05,7.24,7.252,6.861,6.985,3416697.21,24029442.25939,79083,1630683.17,11466784.46979,7.1658,6.994149999999998,7.078947777262115,50.01773678609437,0.20024091212224437,-0.03482105844963379,0.03680368539939457,1.0569887771461886,4648919.037000001,0.011999999999999567,0.12400000000000055,0.2549999999999999,6.256,7.518,0.5776545166402538
2023-02-06,6.985,7.063,6.765,6.832,3504454.35,24368382.10801,71794,1717369.8,11943763.52709,7.0894,6.995549999999997,7.040955810250181,46.888813328799735,0.16570996188248888,-0.02190408017179679,0.0369686867557257,1.044050258684405,4318998.127000001,0.0779999999999994,0.06700000000000017,0.15300000000000047,6.256,7.518,0.4564183835182249
2023-02-07,6.831,7.214,6.814,7.197,4543771.59,31940844.58184,87292,2169759.18,15247326.48258,7.109,7.038699999999997,7.064962609357244,59.07859078590787,0.1658751536756018,0.053425058548009385,0.03485963425684307,1.0587026709715293,4371198.913000002,0.017000000000000348,0.017000000000000348,0.36599999999999966,6.314,7.518,0.733388704318937
2023-02-08,7.199,7.3,6.952,7.136,4910694.89,35202886.85344,93463,2294276.44,16451503.06768,7.077400000000002,7.070199999999997,7.075891438950383,53.34558823529413,0.15924947472991402,-0.008475753786299833,0.03468458111977354,1.0500575373993095,4359464.902000002,0.10099999999999998,0.18400000000000016,0.06299999999999972,6.414,7.518,0.6539855072463772
2023-02-09,7.137,7.817,6.818,6.984,18751956.03,139108115.06778,387770,9191981.35,68214721.01859,7.0268000000000015,7.0723499999999975,7.061754294208081,46.518630033872796,0.14012141609957318,-0.02130044843049328,0.031928736871215564,1.1465239073041948,5733175.100000002,0.6800000000000006,0.16600000000000037,0.15299999999999958,6.51,7.817,0.3626625860749809
2023-02-10,6.983,7.12,6.777,6.89,6619057.31,45977522.77328,152760,3118407.28,21669693.44845,7.007800000000001,7.074199999999996,7.035330556181494,40.26025236593059,0.11604147592551772,-0.013459335624284141,0.031946556104729976,1.0506123653534012,6061445.177000003,0.13700000000000045,0.11299999999999955,0.09299999999999997,6.51,7.817,0.2907421576128537
2023-02-11,6.889,7.036,6.853,7.003,2293574.29,15897589.82762,56057,1119094.86,7757132.42538,7.042000000000002,7.075149999999995,7.030356624388615,45.799676898222934,0.10486521194872367,0.016400580551523936,0.03187010721939748,1.0267036334452064,5741447.790000002,0.032999999999999474,0.036000000000000476,0.11399999999999988,6.51,7.817,0.3771996939556237
2023-02-12,7.003,7.09,6.685,6.808,3320809.33,23000593.11427,77871,1546445.67,10725855.84772,6.964200000000001,7.0647999999999955,6.996147912521433,38.764940239043824,0.07936154728945333,-0.027845209196058818,0.032478293537558864,1.0605833956619297,5496729.977000002,0.08699999999999974,0.12300000000000022,0.19500000000000028,6.51,7.817,0.2280030604437643
2023-02-13,6.81,6.847,6.4,6.669,5424849.87,35797891.451,134450,2381107.05,15724466.46569,6.8708,7.0651999999999955,6.945817463914882,44.40894568690096,0.047389509900835236,-0.020417156286721583,0.0307167584561133,1.06984375,5599705.783000002,0.03700000000000081,0.26899999999999924,0.14100000000000001,6.4,7.817,0.18983768525052877
2023-02-14,6.669,6.832,6.527,6.808,4395799.03,29402031.08378,96495,2126212.18,14225090.08336,6.8355999999999995,7.057899999999995,6.924614776971132,46.858638743455494,0.03288649614238004,0.02084270505323138,0.029400264427235732,1.0467289719626167,5718166.3900000015,0.02400000000000002,0.14199999999999946,0.13900000000000023,6.4,7.817,0.2879322512350032
2023-02-15,6.808,7.31,6.726,7.281,5174614.29,36181020.0506,101980,2535906.99,17716584.26656,6.913799999999999,7.063499999999995,6.979443273232245,51.338393927287235,0.05887484385048403,0.06947708578143352,0.03266256534160512,1.086827237585489,5893958.098000001,0.028999999999999915,0.08199999999999985,0.47299999999999986,6.4,7.817,0.6217360621030342
2023-02-16,7.28,7.495,6.997,7.011,8199081.68,59698915.45343,161363,4037955.92,29424728.84143,6.9154,7.044849999999994,6.984298154304196,48.3446200150489,0.0570299701739696,-0.037082818294190356,0.033001093523715594,1.0711733600114335,6363420.831000001,0.21499999999999986,0.014000000000000234,0.26900000000000013,6.4,7.817,0.43119266055045863
2023-02-17,7.011,7.711,6.972,7.65,8097968.31,59820622.23835,158332,4002785.28,29556659.68211,7.083799999999999,7.0667999999999935,7.086713823421803,55.738233397807875,0.10590166212864194,0.09114249037227218,0.03857287795040036,1.1059954102122778,6718840.5030000005,0.06099999999999994,0.0389999999999997,0.6390000000000002,6.4,7.817,0.8821453775582218
2023-02-18,7.649,8.256,7.495,7.989,11389046.79,90689528.98713,218859,5740952.32,45715331.94662,7.347799999999999,7.097649999999993,7.225527081986567,61.1111111111111,0.1700236362469454,0.044313725490195965,0.039436716351304996,1.1015343562374917,7366675.692999999,0.26700000000000035,0.15399999999999991,0.33999999999999986,6.4,8.256,0.8561422413793102
2023-02-19,7.986,8.289,7.82,8.014,9416026.58,75998996.05408,204560,4590665.77,37075376.47107,7.589,7.152649999999994,7.346830608300369,66.2971175166297,0.22031799546048791,0.00312930279133794,0.03617690019531352,1.0599744245524296,6433082.747999999,0.27500000000000036,0.16599999999999948,0.02799999999999958,6.4,8.289,0.854420328215987
2023-02-20,8.01,8.4,7.721,8.017,8065377.47,65299250.76544,186099,3980396.61,32230872.45536,7.736200000000001,7.205899999999994,7.449933591973617,69.70402394413036,0.2574508451761117,0.000374344896431289,0.03621378619324078,1.087941976427924,6577714.763999999,0.3830000000000009,0.2889999999999997,0.006999999999999673,6.4,8.4,0.8084999999999996
2023-02-21,8.019,8.077,7.505,7.64,5893974.86,45835031.50449,122144,2742629.02,21320661.70392,7.862,7.227199999999994,7.479174577904185,57.33686651209009,0.2535386333726306,-0.04702507172258952,0.03746176543800998,1.076215856095936,6937754.820999998,0.05799999999999983,0.1349999999999998,0.37900000000000045,6.4,8.4,0.6199999999999997
2023-02-22,7.641,7.752,7.294,7.717,6496942.59,48803507.79223,137512,3204411.54,24093536.09892,7.875400000000001,7.2580999999999944,7.515763104465542,59.57166392092257,0.2537259881709426,0.010078534031413566,0.03720108263811534,1.0627913353441185,7255368.146999998,0.03500000000000014,0.3470000000000004,0.07599999999999962,6.4,8.4,0.6584999999999996
2023-02-23,7.717,8.21,7.67,7.935,10150106.82,80670114.08024,215511,5083895.06,40391739.30044,7.864600000000001,7.290149999999994,7.580261088520822,65.33376330216059,0.26837000734786276,0.028249319683814944,0.037226492372901265,1.0704041720990876,7727893.841999998,0.27500000000000124,0.04699999999999971,0.21799999999999997,6.4,8.4,0.7674999999999996
2023-02-24,7.937,8.149,7.22,7.466,9713019.08,75162145.09463,243030,4892935.33,37938936.85877,7.755000000000001,7.301599999999995,7.562682459488354,58.28538550057539,0.23937487184637352,-0.059105229993698716,0.03982213084442376,1.1286703601108032,8259615.846999998,0.21199999999999886,0.24600000000000044,0.4710000000000001,6.4,8.4,0.5329999999999999
2023-02-25,7.466,7.491,7.168,7.373,4277893.98,31404475.91232,113972,1826112.6,13407151.28462,7.6262,7.3209999999999935,7.533500542602883,55.35300925925926,0.20651172770865855,-0.012456469327618569,0.039031039201250735,1.0450613839285714,8169943.815999998,0.024999999999999467,0.20500000000000007,0.09299999999999997,6.4,8.4,0.48649999999999993
2023-02-26,7.371,7.548,7.293,7.497,2541969.05,18856092.10065,66715,1248021.75,9253656.91157,7.5976,7.354249999999993,7.527885074503438,60.17725258493354,0.1883018633761866,0.016818120168181183,0.03866754204042112,1.034965034965035,7604232.5529999975,0.051000000000000156,0.07800000000000029,0.12599999999999945,6.4,8.4,0.5484999999999998
2023-02-27,7.494,7.508,7.121,7.274,4004585.73,29286764.82945,100711,1839876.55,13462996.2489,7.509,7.358099999999993,7.488825832232745,58.72009224560393,0.15410098503724257,-0.029745231425903684,0.037685466454443727,1.0543462996770117,7194894.294999997,0.014000000000000234,0.15299999999999958,0.21999999999999975,6.4,8.4,0.43699999999999983
2023-02-28,7.274,7.422,7.096,7.195,4034405.79,29419842.87225,97297,1844099.44,13452222.39683,7.361,7.361049999999993,7.443621858004514,55.676151364036386,0.11924768655744167,-0.010860599395105863,0.037721434710214545,1.0459413754227733,6459430.194999998,0.1479999999999997,0.0990000000000002,0.07899999999999974,6.4,8.4,0.39749999999999996
2023-03-01,7.196,7.547,7.146,7.536,3750777.74,27768618.58261,87704,1949419.7,14440367.28834,7.375,7.388649999999993,7.457833879860237,53.890753738175164,0.11778275757592827,0.04739402362751899,0.038691678755306234,1.056115309263924,5892905.310999999,0.01100000000000012,0.04999999999999982,0.33999999999999986,6.4,8.4,0.5679999999999996
2023-03-02,7.536,7.585,7.163,7.275,2870686.88,20987481.36674,72266,1335306.86,9766207.08799,7.3554,7.4078999999999935,7.429705590633783,54.03916768665852,0.09447334423889675,-0.03463375796178336,0.03949073308104586,1.0589138629066033,5373436.251999998,0.04900000000000038,0.1120000000000001,0.26099999999999923,6.4,8.4,0.4375
2023-03-03,7.275,7.276,6.655,6.958,5309534.51,36480196.78213,123692,2351087.44,16147444.08089,7.2476,7.405649999999994,7.357135499729526,38.25526137135096,0.049847855203736025,-0.043573883161512006,0.040713902469162705,1.093313298271976,5314992.216999998,0.0009999999999994458,0.30299999999999994,0.31700000000000017,6.4,8.4,0.2789999999999999
2023-03-04,6.958,7.011,6.708,6.857,2738464.51,18824654.48917,64299,1260114.43,8662641.44054,7.164199999999999,7.408099999999995,7.280191576660552,29.09896602658786,0.006260199940014921,-0.014515665421098056,0.04033359885385726,1.045169946332737,4939144.408999999,0.052999999999999936,0.14900000000000002,0.10099999999999998,6.4,8.4,0.22849999999999993
